id,day,pressure,maxtemp,humidity,cloud,sunshine,winddirection,windspeed,temp_diff,humidity_index,windspeed_category,rainfall
1894,70,1016.5,17.1,79.0,89.0,0.0,20.0,28.8,1.8000000000000007,4.846625766871165,Medium,1
1895,71,1013.0,21.6,92.0,87.0,2.5,30.0,22.8,2.6000000000000014,4.401913875598086,Medium,1
1896,72,1017.9,16.7,92.0,93.0,0.0,40.0,20.4,2.6999999999999993,5.897435897435898,Medium,0
1897,73,1016.2,25.4,92.0,88.0,0.4,40.0,17.2,4.399999999999999,4.107142857142858,Low,1
1898,74,1015.9,23.3,96.0,88.0,0.1,80.0,9.1,2.8000000000000007,4.549763033175355,Low,1
1899,75,1013.9,24.9,86.0,88.0,0.2,80.0,19.7,4.299999999999997,3.8565022421524664,Low,1
1900,76,1013.1,25.2,86.0,83.0,5.6,30.0,30.0,4.5,3.7229437229437226,Medium,1
1901,77,1013.2,24.9,95.0,81.0,0.0,50.0,28.7,3.799999999999997,4.07725321888412,Medium,1
1902,78,1015.4,26.5,80.0,80.0,0.5,20.0,14.6,5.5,3.4482758620689657,Low,1
1903,79,1015.4,25.9,79.0,38.0,10.4,60.0,9.8,2.099999999999998,3.2244897959183674,Low,0
1904,80,1011.6,25.5,87.0,88.0,1.6,70.0,35.1,3.0,3.6554621848739495,Medium,1
1905,81,1015.2,25.3,92.0,85.0,0.3,190.0,20.5,2.1999999999999993,3.7096774193548385,Medium,1
1906,82,1011.1,24.9,78.0,85.0,1.1,60.0,9.1,4.699999999999999,3.482142857142857,Low,1
1907,83,1016.5,26.4,80.0,78.0,1.6,200.0,11.9,5.799999999999997,3.4334763948497855,Low,1
1908,84,1011.6,26.0,93.0,86.0,0.1,70.0,18.1,2.8999999999999986,3.82716049382716,Low,1
1909,85,1012.5,26.6,76.0,81.0,0.3,60.0,15.3,3.1000000000000014,3.076923076923077,Low,1
1910,86,1020.3,27.5,76.0,77.0,1.5,50.0,13.0,3.1000000000000014,3.114754098360656,Low,1
1911,87,1012.9,25.9,91.0,88.0,1.5,90.0,31.8,1.5,3.5135135135135136,Medium,1
1912,88,1012.5,27.9,92.0,89.0,0.7,170.0,11.7,5.5,3.607843137254902,Low,1
1913,89,1013.5,27.6,86.0,84.0,0.6,70.0,15.7,4.0,3.333333333333333,Low,1
1914,90,1008.5,27.6,94.0,85.0,1.5,40.0,14.2,3.6000000000000014,3.7007874015748032,Low,1
1915,91,1012.3,27.3,89.0,83.0,6.0,90.0,32.2,3.900000000000002,3.545816733067729,Medium,1
1916,92,1012.5,23.4,91.0,88.0,0.1,70.0,33.4,3.0,3.9912280701754383,Medium,1
1917,93,1009.8,27.7,89.0,84.0,1.0,190.0,12.6,3.599999999999998,3.5039370078740157,Low,1
1918,94,1016.6,26.5,94.0,88.0,1.0,40.0,14.5,2.3999999999999986,3.7154150197628457,Low,1
1919,95,1008.1,28.4,88.0,84.0,3.5,210.0,13.3,4.399999999999999,3.3846153846153846,Low,1
1920,96,1011.2,27.4,87.0,89.0,0.6,70.0,25.1,2.599999999999998,3.3720930232558137,Medium,1
1921,97,1007.9,28.4,87.0,84.0,1.2,70.0,34.0,2.8999999999999986,3.2830188679245285,Medium,1
1922,98,1012.5,27.2,85.0,78.0,0.0,70.0,16.7,2.3999999999999986,3.3203125,Low,1
1923,99,1008.3,29.0,89.0,88.0,3.2,80.0,12.7,4.199999999999999,3.345864661654135,Low,1
1924,100,1013.0,28.2,80.0,84.0,2.3,80.0,9.1,4.199999999999999,3.1372549019607843,Low,1
1925,101,1013.1,29.1,87.0,83.0,3.3,80.0,15.4,4.400000000000002,3.320610687022901,Low,1
1926,102,1006.9,27.5,89.0,88.0,0.5,240.0,10.2,2.6000000000000014,3.56,Low,0
1927,103,1011.4,29.2,89.0,83.0,3.6,50.0,11.3,3.6999999999999993,3.308550185873606,Low,0
1928,104,1010.5,27.8,87.0,88.0,0.6,80.0,14.6,3.1000000000000014,3.3720930232558137,Low,1
1929,105,1014.0,26.3,88.0,89.0,0.2,80.0,9.9,1.6000000000000014,3.52,Low,1
1930,106,1011.6,30.1,87.0,82.0,2.2,100.0,16.5,7.300000000000001,3.246268656716418,Low,1
1931,107,1010.5,29.8,81.0,82.0,2.4,70.0,18.6,6.600000000000001,3.253012048192771,Low,1
1932,108,1012.3,27.6,85.0,82.0,1.3,200.0,10.2,2.8000000000000007,3.346456692913386,Low,1
1933,109,1012.0,28.6,88.0,84.0,1.1,80.0,13.0,3.1000000000000014,3.3207547169811322,Low,1
1934,110,1009.4,30.6,83.0,88.0,5.3,220.0,9.1,4.100000000000001,2.932862190812721,Low,1
1935,111,1012.2,26.9,89.0,80.0,2.8,40.0,15.1,1.5999999999999979,3.5039370078740157,Low,1
1936,112,1008.1,28.8,89.0,88.0,1.6,240.0,15.8,4.0,3.463035019455253,Low,1
1937,113,1013.3,30.6,83.0,81.0,1.2,50.0,11.1,4.800000000000001,3.074074074074074,Low,0
1938,114,1010.3,26.2,90.0,77.0,2.2,40.0,14.5,5.099999999999998,3.896103896103896,Low,1
1939,115,1011.4,25.2,79.0,79.0,3.1,40.0,26.5,4.199999999999999,3.41991341991342,Medium,0
1940,116,1010.3,27.5,82.0,88.0,6.6,20.0,18.8,3.8000000000000007,3.1660231660231664,Low,1
1941,117,1008.7,31.0,76.0,82.0,2.7,20.0,12.9,4.899999999999999,2.7338129496402876,Low,1
1942,118,1010.3,26.5,84.0,80.0,3.5,80.0,21.6,2.1999999999999993,3.2432432432432434,Medium,1
1943,119,1009.9,27.7,89.0,84.0,1.0,220.0,25.0,3.3000000000000007,3.5177865612648223,Medium,1
1944,120,1008.0,27.9,89.0,88.0,1.0,130.0,18.4,1.5,3.2014388489208634,Low,1
1945,121,1006.9,30.4,81.0,83.0,3.3,20.0,15.3,5.899999999999999,2.903225806451613,Low,1
1946,122,1011.4,29.2,82.0,85.0,6.0,110.0,37.5,4.800000000000001,3.025830258302583,Medium,1
1947,123,1011.5,29.1,83.0,85.0,1.6,50.0,9.1,4.600000000000001,3.0970149253731343,Low,1
1948,124,1007.8,28.8,87.0,84.0,1.6,50.0,9.1,3.400000000000002,3.258426966292135,Low,1
1949,125,1008.1,30.4,89.0,88.0,1.6,220.0,30.3,4.5,3.2014388489208634,Medium,1
1950,126,1010.1,29.2,89.0,87.0,2.6,220.0,23.7,5.099999999999998,3.345864661654135,Medium,1
1951,127,1008.1,28.0,85.0,84.0,0.7,70.0,14.8,2.1000000000000014,3.171641791044776,Low,1
1952,128,1006.9,28.7,87.0,88.0,0.3,80.0,20.7,3.3000000000000007,3.270676691729323,Medium,1
1953,129,1008.4,28.4,89.0,88.0,0.4,190.0,12.1,2.8999999999999986,3.2962962962962963,Low,1
1954,130,1012.5,31.3,82.0,80.0,4.1,70.0,29.0,4.900000000000002,2.9285714285714284,Medium,1
1955,131,1008.3,31.2,84.0,89.0,1.6,130.0,16.7,2.8000000000000007,2.8282828282828283,Low,1
1956,132,1008.7,32.8,79.0,78.0,9.2,220.0,16.4,4.799999999999997,2.6245847176079735,Low,1
1957,133,1009.1,33.0,77.0,70.0,6.1,80.0,21.3,5.899999999999999,2.566666666666667,Medium,1
1958,134,1008.5,30.9,84.0,85.0,3.1,220.0,9.8,6.199999999999999,3.111111111111111,Low,1
1959,135,1009.4,33.3,82.0,83.0,2.2,220.0,24.4,6.299999999999997,2.7152317880794703,Medium,1
1960,136,1006.8,33.1,80.0,77.0,7.6,220.0,20.7,5.100000000000001,2.6402640264026402,Medium,1
1961,137,1008.4,31.2,81.0,78.0,3.2,220.0,15.3,4.5,2.783505154639175,Low,1
1962,138,1009.3,31.4,86.0,82.0,1.0,220.0,21.6,3.3999999999999986,2.9054054054054053,Medium,1
1963,139,1008.4,29.6,87.0,82.0,2.3,50.0,15.5,4.200000000000003,3.1636363636363636,Low,1
1964,140,1008.7,33.4,67.0,77.0,9.4,220.0,30.2,5.0,2.225913621262458,Medium,1
1965,141,1006.3,33.2,74.0,86.0,3.5,220.0,39.7,5.200000000000003,2.4749163879598663,Medium,1
1966,142,1007.5,28.5,61.0,87.0,1.6,20.0,19.4,4.5,2.30188679245283,Low,0
1967,143,1008.6,32.8,79.0,86.0,2.1,240.0,20.0,4.699999999999996,2.6333333333333333,Low,1
1968,144,1006.1,32.6,74.0,48.0,10.9,80.0,9.1,5.0,2.466666666666667,Low,0
1969,145,1004.9,29.1,92.0,96.0,0.6,250.0,14.5,4.100000000000001,3.394833948339483,Low,1
1970,146,1005.9,27.8,93.0,88.0,0.3,250.3,21.2,2.5,3.4831460674157304,Medium,1
1971,147,1009.1,28.2,80.0,83.0,1.4,230.0,9.1,2.599999999999998,3.041825095057034,Low,1
1972,148,1008.8,30.7,67.0,80.0,8.6,110.0,17.2,7.399999999999999,2.445255474452555,Low,1
1973,149,1008.1,32.4,74.0,62.0,7.7,240.0,23.9,5.599999999999998,2.614840989399293,Medium,0
1974,150,1008.5,31.8,79.0,69.0,6.7,240.0,13.0,4.900000000000002,2.668918918918919,Low,0
1975,151,1008.5,33.2,71.0,48.0,10.0,230.0,23.4,5.800000000000004,2.3432343234323434,Medium,0
1976,152,1008.4,33.1,72.0,34.0,11.1,170.0,12.6,4.700000000000003,2.376237623762376,Low,0
1977,153,1007.8,33.2,79.0,48.0,10.0,220.0,10.0,5.200000000000003,2.607260726072607,Low,0
1978,154,1009.3,33.8,78.0,78.0,7.4,200.0,9.8,4.4999999999999964,2.5742574257425743,Low,0
1979,155,1008.4,35.1,78.0,25.0,11.1,110.0,13.4,7.0,2.5742574257425743,Low,0
1980,156,1010.3,33.1,74.0,46.0,10.4,180.0,25.1,5.800000000000001,2.458471760797342,Medium,1
1981,157,1008.1,32.9,82.0,62.0,5.5,80.0,19.0,5.5,2.706270627062706,Low,1
1982,158,1005.3,30.0,79.0,88.0,3.0,40.0,9.1,3.8999999999999986,2.7816901408450705,Low,1
1983,159,1008.1,33.9,74.0,61.0,6.0,130.0,10.2,6.5,2.442244224422442,Low,1
1984,160,1008.5,32.4,72.0,49.0,10.1,230.0,9.1,3.6999999999999993,2.4,Low,0
1985,161,1008.1,33.0,81.0,70.0,7.0,230.0,13.3,4.600000000000001,2.6732673267326734,Low,1
1986,162,1005.5,31.4,89.0,83.0,0.4,80.0,15.1,5.099999999999998,3.1448763250883394,Low,1
1987,163,1005.1,33.0,78.0,77.0,7.4,230.0,21.9,4.600000000000001,2.6,Medium,1
1988,164,1008.4,32.3,75.0,41.0,8.0,230.0,28.4,4.199999999999996,2.568493150684932,Medium,0
1989,165,1008.1,33.3,78.0,72.0,7.7,190.0,12.4,5.199999999999996,2.5913621262458473,Low,0
1990,166,1007.9,32.8,80.0,77.0,6.5,230.0,15.8,5.299999999999997,2.7586206896551726,Low,0
1991,167,1007.1,31.9,81.0,84.0,1.3,130.0,26.0,5.599999999999998,2.8027681660899657,Medium,1
1992,168,1008.8,31.1,81.0,81.0,2.2,200.0,32.4,3.400000000000002,2.832167832167832,Medium,1
1993,169,1002.5,33.7,82.0,69.0,6.0,220.0,22.9,4.600000000000001,2.7242524916943522,Medium,1
1994,170,1000.2,32.5,78.0,79.0,6.6,200.0,12.8,4.5,2.5913621262458473,Low,0
1995,171,1009.8,31.7,85.0,82.0,3.6,220.0,22.3,6.099999999999998,2.9411764705882355,Medium,1
1996,172,1002.2,30.4,82.0,60.0,1.1,60.0,25.0,2.6999999999999993,2.887323943661972,Medium,1
1997,173,1005.7,30.9,87.0,84.0,2.1,210.0,11.0,5.5,3.096085409252669,Low,1
1998,174,1008.3,32.4,77.0,60.0,8.4,230.0,26.0,6.399999999999999,2.673611111111111,Medium,0
1999,175,1009.2,29.5,79.0,60.0,5.1,110.0,11.3,2.1000000000000014,2.883211678832117,Low,0
2000,176,1006.0,29.2,83.0,86.0,0.3,240.0,23.5,2.8999999999999986,2.996389891696751,Medium,1
2001,177,1009.6,31.2,87.0,85.0,2.4,200.0,22.3,4.899999999999999,3.01038062283737,Medium,1
2002,178,1008.7,31.3,92.0,84.0,0.4,220.0,24.5,3.1999999999999993,3.0976430976430978,Medium,1
2003,179,1008.9,29.1,81.0,86.0,1.1,220.0,15.7,3.8000000000000007,2.9454545454545453,Low,1
2004,180,1007.9,32.2,75.0,69.0,6.5,200.0,16.4,4.200000000000003,2.5252525252525255,Low,1
2005,181,1008.3,33.0,81.0,48.0,8.8,240.0,16.0,6.0,2.691029900332226,Low,0
2006,182,1008.7,32.5,78.0,57.0,9.1,220.0,14.8,4.399999999999999,2.6,Low,0
2007,183,1008.4,32.0,77.0,78.0,6.5,230.0,28.0,3.8000000000000007,2.566666666666667,Medium,1
2008,184,1008.1,31.0,81.0,84.0,2.1,190.0,15.9,4.199999999999999,2.882562277580071,Low,1
2009,185,1008.3,31.4,77.0,84.0,3.3,140.0,21.9,4.899999999999999,2.7208480565371023,Medium,1
2010,186,1006.5,35.1,74.0,58.0,10.6,180.0,9.1,8.200000000000003,2.442244224422442,Low,0
2011,187,1006.1,32.5,77.0,79.0,6.4,220.0,10.3,3.8999999999999986,2.5496688741721854,Low,1
2012,188,1008.4,32.0,79.0,54.0,6.3,240.0,10.9,3.6999999999999993,2.607260726072607,Low,1
2013,189,1008.8,32.3,81.0,56.0,9.1,170.0,9.5,5.299999999999997,2.7645051194539247,Low,0
2014,190,1005.6,32.3,74.0,72.0,11.8,200.0,11.2,5.399999999999999,2.542955326460481,Low,0
2015,191,1006.2,33.8,81.0,87.0,5.7,230.0,21.8,5.4999999999999964,2.6732673267326734,Medium,0
2016,192,1010.0,33.3,82.0,83.0,2.6,50.0,10.2,5.699999999999996,2.706270627062706,Low,1
2017,193,1008.3,33.0,79.0,72.0,8.3,220.0,13.9,4.0,2.607260726072607,Low,1
2018,194,1006.6,33.7,79.0,78.0,5.3,20.0,23.7,6.200000000000003,2.714776632302405,Medium,1
2019,195,1009.7,32.8,78.0,43.0,8.1,240.0,10.2,3.8999999999999986,2.5827814569536423,Low,0
2020,196,1008.1,33.9,76.0,49.0,8.8,10.0,10.0,6.899999999999999,2.5249169435215943,Low,1
2021,197,1007.5,32.9,78.0,38.0,11.8,210.0,17.3,5.0,2.6262626262626263,Low,1
2022,198,1005.8,33.4,80.0,78.0,4.3,220.0,20.8,5.299999999999997,2.6490066225165565,Medium,1
2023,199,1008.4,32.9,79.0,57.0,10.6,230.0,19.6,4.299999999999997,2.6158940397350996,Low,1
2024,200,999.0,35.1,77.0,57.0,9.1,20.0,20.9,8.3,2.541254125412541,Medium,0
2025,201,1009.5,32.3,84.0,72.0,6.2,100.0,12.0,4.4999999999999964,2.8767123287671232,Low,0
2026,202,1010.7,31.9,84.0,81.0,3.2,60.0,9.1,5.199999999999999,2.906574394463668,Low,1
2027,203,1005.5,31.1,82.0,84.0,1.6,220.0,12.1,4.200000000000003,2.857142857142857,Low,1
2028,204,1008.1,31.2,76.0,46.0,11.7,220.0,12.6,5.899999999999999,2.657342657342657,Low,0
2029,205,1009.9,31.9,84.0,88.0,2.7,80.0,17.2,4.5,2.9166666666666665,Low,1
2030,206,1011.1,30.9,89.0,82.0,1.2,110.0,16.3,5.5,3.2363636363636363,Low,1
2031,207,1009.1,30.2,87.0,84.0,2.1,230.0,14.0,3.8999999999999986,3.1182795698924735,Low,1
2032,208,1006.7,31.7,88.0,80.0,2.5,230.0,14.3,4.699999999999999,3.120567375886525,Low,1
2033,209,1008.9,30.6,87.0,88.0,0.2,220.0,12.5,5.100000000000001,3.198529411764706,Low,1
2034,210,1006.9,32.1,84.0,86.0,1.4,220.0,12.4,4.900000000000002,2.857142857142857,Low,1
2035,211,1008.8,33.0,78.0,72.0,7.2,220.0,16.0,5.0,2.5742574257425743,Low,1
2036,212,1008.2,32.2,79.0,78.0,9.5,220.0,9.8,5.800000000000004,2.7526132404181185,Low,1
2037,213,1008.3,32.5,80.0,77.0,2.4,300.0,24.4,5.899999999999999,2.797202797202797,Medium,1
2038,214,1008.3,34.4,77.0,43.0,8.4,120.0,13.8,5.699999999999999,2.541254125412541,Low,0
2039,215,1008.4,30.6,80.0,77.0,5.7,230.0,12.4,5.400000000000002,2.8776978417266186,Low,1
2040,216,999.0,32.8,84.0,51.0,7.0,200.0,11.8,5.9999999999999964,2.88659793814433,Low,1
2041,217,1008.1,29.8,86.0,82.0,1.9,200.0,14.1,4.300000000000001,3.093525179856115,Low,1
2042,218,1008.5,33.4,74.0,32.0,10.2,50.0,22.8,7.5,2.5517241379310347,Medium,0
2043,219,1005.6,34.7,84.0,83.0,0.5,230.0,16.5,5.700000000000003,2.8,Low,1
2044,220,1008.5,31.2,89.0,88.0,1.0,180.0,11.7,4.300000000000001,3.1338028169014085,Low,1
2045,221,1008.1,31.4,82.0,80.0,2.0,20.0,9.1,5.099999999999998,2.887323943661972,Low,1
2046,222,1008.5,31.7,87.0,87.0,2.6,220.0,13.2,5.199999999999999,3.0851063829787235,Low,1
2047,223,1007.9,34.2,74.0,72.0,10.4,220.0,9.1,6.400000000000002,2.458471760797342,Low,0
2048,224,1006.7,32.8,74.0,23.0,10.4,220.0,12.4,4.699999999999996,2.458471760797342,Low,0
2049,225,1006.0,28.9,82.0,81.0,6.5,240.0,9.1,4.299999999999997,3.1417624521072796,Low,1
2050,226,1000.3,28.7,86.0,83.0,0.1,210.0,20.2,4.0,3.3076923076923075,Medium,1
2051,227,1012.5,27.8,89.0,81.0,2.2,80.0,19.8,3.3000000000000007,3.4362934362934365,Low,1
2052,228,1012.0,28.1,78.0,83.0,2.5,80.0,19.4,3.6000000000000014,3.011583011583012,Low,1
2053,229,1013.0,30.9,78.0,84.0,1.5,220.0,23.4,2.8999999999999986,2.6262626262626263,Medium,1
2054,230,1009.9,29.1,89.0,85.0,3.3,200.0,22.0,3.700000000000003,3.3333333333333335,Medium,1
2055,231,1003.8,29.1,93.0,84.0,1.6,230.0,27.1,1.4000000000000021,3.240418118466899,Medium,1
2056,232,1011.1,33.0,70.0,39.0,9.5,10.0,28.3,5.5,2.325581395348837,Medium,0
2057,233,1005.3,31.0,82.0,86.0,1.6,80.0,28.7,4.800000000000001,3.014705882352941,Medium,1
2058,234,1011.2,28.3,82.0,79.0,2.4,60.0,13.7,2.8000000000000007,3.1060606060606064,Low,1
2059,235,1008.2,28.4,92.0,88.0,0.3,110.0,15.9,3.6999999999999993,3.432835820895522,Low,1
2060,236,1013.0,29.4,76.0,84.0,4.8,20.0,9.1,4.599999999999998,2.8679245283018866,Low,1
2061,237,1011.4,29.1,75.0,46.0,8.3,140.0,9.1,4.200000000000003,2.798507462686567,Low,1
2062,238,1006.7,31.9,81.0,84.0,2.0,230.0,33.5,5.699999999999999,2.7739726027397262,Medium,1
2063,239,1011.4,31.9,81.0,69.0,5.5,70.0,29.3,5.099999999999998,2.822299651567944,Medium,1
2064,240,1014.4,30.5,88.0,83.0,3.6,230.0,20.0,4.5,3.235294117647059,Low,1
2065,241,1011.1,31.0,78.0,60.0,8.4,140.0,12.0,4.199999999999999,2.775800711743772,Low,1
2066,242,1008.4,28.9,89.0,88.0,1.1,230.0,39.7,3.5,3.308550185873606,Medium,1
2067,243,1008.8,32.0,86.0,84.0,1.5,220.0,35.3,4.600000000000001,2.9553264604810994,Medium,1
2068,244,1011.1,28.6,84.0,78.0,3.0,230.0,9.8,3.200000000000003,3.134328358208955,Low,1
2069,245,1008.2,32.8,84.0,88.0,0.8,210.0,28.9,6.199999999999996,2.857142857142857,Medium,1
2070,246,1010.4,31.0,85.0,58.0,6.0,80.0,14.5,4.5,3.0357142857142856,Low,0
2071,247,1006.7,30.8,87.0,53.0,11.1,200.0,37.0,3.900000000000002,3.096085409252669,Medium,0
2072,248,1013.0,30.2,80.0,70.0,6.2,210.0,14.8,4.0,2.8469750889679712,Low,0
2073,249,1011.5,30.5,76.0,53.0,10.1,50.0,28.6,5.0,2.7737226277372264,Medium,1
2074,250,1008.1,32.1,79.0,78.0,7.7,230.0,39.3,5.400000000000002,2.811387900355872,Medium,1
2075,251,1013.3,30.9,75.0,32.0,10.0,220.0,25.0,4.299999999999997,2.6501766784452294,Medium,0
2076,252,1010.3,29.4,79.0,81.0,3.4,40.0,9.1,2.799999999999997,2.831541218637993,Low,1
2077,253,1008.9,32.3,87.0,88.0,2.8,230.0,11.9,6.099999999999998,2.9896907216494846,Low,1
2078,254,1006.7,32.8,75.0,38.0,10.1,220.0,12.8,7.299999999999997,2.5337837837837838,Low,0
2079,255,1008.1,31.7,81.0,88.0,0.4,40.0,13.6,4.899999999999999,2.882562277580071,Low,1
2080,256,1007.3,31.2,86.0,83.0,0.9,230.0,39.7,5.0,3.0714285714285716,Medium,1
2081,257,1008.9,32.7,74.0,61.0,9.8,220.0,39.7,5.700000000000003,2.5517241379310347,Medium,1
2082,258,1012.7,28.4,81.0,85.0,0.6,70.0,30.4,4.099999999999998,3.0111524163568775,Medium,1
2083,259,1006.8,30.9,97.0,88.0,0.5,130.0,30.0,5.5,3.514492753623188,Medium,1
2084,260,1005.7,27.9,94.0,87.0,2.2,20.0,35.8,2.0,3.601532567049808,Medium,1
2085,261,1008.4,31.1,86.0,83.0,8.1,270.0,34.0,5.100000000000001,3.03886925795053,Medium,1
2086,262,1013.1,30.1,81.0,56.0,2.4,80.0,21.9,5.700000000000003,3.1153846153846154,Medium,1
2087,263,1007.6,28.2,68.0,39.0,8.2,230.0,9.1,4.300000000000001,2.6666666666666665,Low,0
2088,264,1013.5,28.6,79.0,84.0,6.7,190.0,9.1,6.200000000000003,3.062015503875969,Low,0
2089,265,1015.5,30.2,76.0,68.0,7.7,70.0,9.1,5.699999999999999,2.743682310469314,Low,0
2090,266,1018.9,31.0,85.0,53.0,4.5,220.0,14.7,4.399999999999999,2.961672473867596,Low,0
2091,267,1008.8,27.5,92.0,95.0,0.0,40.0,25.1,2.6000000000000014,3.6220472440944884,Medium,1
2092,268,1013.7,29.2,77.0,19.0,9.5,20.0,10.3,6.099999999999998,3.043478260869565,Low,0
2093,269,1015.4,31.8,79.0,72.0,7.8,210.0,20.2,5.400000000000002,2.8214285714285716,Medium,0
2094,270,1016.8,31.2,77.0,47.0,8.5,70.0,25.0,4.199999999999999,2.682926829268293,Medium,1
2095,271,1012.4,27.0,85.0,85.0,2.7,70.0,39.7,4.699999999999999,3.4274193548387095,Medium,1
2096,272,1015.6,29.6,75.0,47.0,10.5,80.0,9.1,6.300000000000001,2.9411764705882355,Low,1
2097,273,1013.3,30.3,70.0,50.0,10.0,20.0,9.1,5.800000000000001,2.6119402985074625,Low,1
2098,274,1018.9,27.2,83.0,84.0,1.2,60.0,16.0,2.8000000000000007,3.2421875,Low,1
2099,275,1014.5,24.8,95.0,85.0,0.0,60.0,38.0,4.400000000000002,4.241071428571429,Medium,1
2100,276,1011.8,23.6,72.0,53.0,9.6,65.0,21.6,4.0,3.4123222748815163,Medium,1
2101,277,1017.1,26.9,93.0,77.0,0.3,70.0,28.3,2.599999999999998,3.6470588235294117,Medium,1
2102,278,1010.9,27.6,74.0,61.0,7.6,20.0,14.7,5.200000000000003,3.020408163265306,Low,1
2103,279,1014.9,26.2,78.0,82.0,2.3,80.0,37.5,2.1999999999999993,3.183673469387755,Medium,1
2104,280,1016.8,26.9,81.0,83.0,0.9,40.0,21.3,3.099999999999998,3.333333333333333,Medium,1
2105,281,1014.5,24.2,83.0,84.0,1.9,40.0,25.9,2.3999999999999986,3.772727272727273,Medium,1
2106,282,1017.0,27.9,83.0,65.0,1.0,10.0,11.2,3.599999999999998,3.2170542635658914,Low,1
2107,283,1015.4,28.9,75.0,51.0,7.7,40.0,22.8,5.5,2.952755905511811,Medium,0
2108,284,1019.1,26.4,79.0,69.0,4.6,60.0,19.4,5.399999999999999,3.41991341991342,Low,1
2109,285,1019.9,26.9,83.0,69.0,5.7,70.0,9.1,3.6999999999999993,3.4583333333333335,Low,1
2110,286,1019.1,25.4,82.0,59.0,1.0,40.0,29.6,3.299999999999997,3.5497835497835495,Medium,0
2111,287,1017.1,29.6,79.0,46.0,7.7,70.0,20.5,5.100000000000001,3.062015503875969,Medium,1
2112,288,1013.8,28.2,70.0,53.0,9.3,70.0,33.5,4.800000000000001,2.7131782945736433,Medium,0
2113,289,1013.9,29.1,81.0,70.0,2.4,60.0,32.4,6.100000000000001,3.2142857142857144,Medium,1
2114,290,1013.0,29.8,78.0,49.0,9.7,80.0,24.4,5.300000000000001,2.9104477611940296,Medium,0
2115,291,1012.3,29.1,83.0,74.0,5.7,50.0,20.5,5.100000000000001,3.0970149253731343,Medium,1
2116,292,1018.4,26.9,82.0,86.0,1.2,80.0,21.6,4.299999999999997,3.319838056680162,Medium,1
2117,293,1019.6,25.9,79.0,85.0,2.9,80.0,24.9,4.899999999999999,3.3905579399141628,Medium,1
2118,294,1012.4,27.7,82.0,87.0,1.1,70.0,39.7,3.3000000000000007,3.1782945736434107,Medium,1
2119,295,1016.5,26.2,79.0,74.0,7.4,40.0,10.7,3.8999999999999986,3.3054393305439334,Low,1
2120,296,1019.5,24.8,78.0,84.0,0.0,20.0,22.1,4.5,3.451327433628318,Medium,1
2121,297,1019.1,24.9,87.0,79.0,7.7,60.0,25.1,4.299999999999997,3.6554621848739495,Medium,1
2122,298,1017.8,26.9,91.0,79.0,0.7,70.0,12.5,4.199999999999999,3.6546184738955825,Low,1
2123,299,1017.4,26.5,87.0,77.0,4.6,90.0,39.7,2.6999999999999993,3.508064516129032,Medium,1
2124,300,1017.7,28.2,87.0,81.0,3.4,40.0,14.8,5.099999999999998,3.4523809523809526,Low,1
2125,301,1014.9,26.1,89.0,88.0,3.5,80.0,29.6,3.0,3.6475409836065578,Medium,1
2126,302,1019.1,29.4,90.0,80.0,2.6,50.0,10.2,6.099999999999998,3.488372093023256,Low,1
2127,303,1016.4,26.3,81.0,84.0,0.6,80.0,9.1,5.300000000000001,3.4177215189873418,Low,1
2128,304,1017.2,25.6,88.0,75.0,5.4,40.0,28.8,4.600000000000001,3.74468085106383,Medium,1
2129,305,1018.8,26.4,85.0,82.0,1.5,70.0,19.7,3.099999999999998,3.4412955465587047,Low,1
2130,306,1017.0,27.8,87.0,84.0,1.2,60.0,11.7,3.3000000000000007,3.3984375,Low,1
2131,307,1016.2,26.5,84.0,87.0,1.2,80.0,37.5,2.1000000000000014,3.3870967741935485,Medium,1
2132,308,1014.3,27.8,81.0,88.0,1.2,80.0,26.4,2.3000000000000007,3.0681818181818183,Medium,1
2133,309,1015.4,26.8,82.0,82.0,1.2,70.0,37.9,4.400000000000002,3.51931330472103,Medium,1
2134,310,1017.6,22.3,77.0,87.0,0.2,60.0,14.0,4.0,3.85,Low,1
2135,311,1014.3,22.3,91.0,79.0,3.6,40.0,20.0,3.1999999999999993,4.312796208530806,Low,1
2136,312,1020.8,21.1,75.0,46.0,3.3,40.0,15.8,5.200000000000001,4.010695187165775,Low,0
2137,313,1014.8,21.3,86.0,84.0,0.2,80.0,26.5,3.3000000000000007,4.215686274509804,Medium,1
2138,314,1017.7,22.4,85.0,77.0,0.6,70.0,31.2,3.299999999999997,4.0476190476190474,Medium,1
2139,315,1015.7,23.2,91.0,85.0,0.0,40.0,20.0,3.599999999999998,4.417475728155339,Low,1
2140,316,1021.8,25.1,68.0,34.0,9.1,60.0,15.3,6.900000000000002,3.0088495575221237,Low,0
2141,317,1016.8,25.3,81.0,90.0,2.0,50.0,12.5,5.300000000000001,3.6,Low,1
2142,318,1014.6,23.2,90.0,89.0,0.1,50.0,37.5,2.5,4.054054054054054,Medium,1
2143,319,1015.2,22.3,90.0,90.0,0.0,70.0,21.6,2.400000000000002,4.411764705882353,Medium,1
2144,320,1021.5,21.1,77.0,89.0,0.3,40.0,14.1,5.500000000000002,4.350282485875707,Low,1
2145,321,1022.8,22.6,75.0,88.0,0.3,80.0,28.0,5.400000000000002,4.054054054054054,Medium,1
